id,sentiment_transformer
728,-0.9890779852867126
729,0.9896921515464783
730,0.889918327331543
731,-0.9986855387687683
732,-0.9992644190788269
733,-0.9983680844306946
734,0.9969298243522644
735,0.9917301535606384
736,0.9937572479248047
737,0.998084306716919
738,0.9941228032112122
739,0.9980829954147339
740,0.998247504234314
741,0.9948179125785828
742,-0.998298704624176
743,-0.9972888231277466
744,-0.9994853734970093
745,-0.9994753003120422
746,0.9948179125785828
747,-0.9994000196456909
748,0.9948179125785828
749,0.9899437427520752
750,0.9973245859146118
751,0.9722687005996704
752,0.9948179125785828
753,-0.9975982308387756
754,0.9823962450027466
755,-0.9980944991111755
756,-0.9981977343559265
757,0.9933456182479858
758,-0.9862586259841919
759,-0.9986855387687683
760,0.9832894206047058
761,-0.974970281124115
762,-0.9907287359237671
763,-0.9864240288734436
764,-0.9970254302024841
765,-0.998045802116394
766,-0.9914024472236633
767,-0.9988127946853638
768,-0.9878492951393127
769,-0.9881086945533752
770,-0.6221825480461121
771,-0.9988652467727661
772,-0.9989006519317627
773,0.9973464012145996
774,-0.999326229095459
775,-0.9906708002090454
776,0.9965264201164246
777,-0.999146580696106
778,-0.9994447827339172
779,-0.9980729818344116
780,-0.9909181594848633
781,-0.9966138005256653
782,-0.999491810798645
783,0.9912113547325134
784,-0.9981943964958191
785,-0.999333918094635
786,0.9856270551681519
787,-0.997730553150177
788,-0.9687697291374207
789,0.9834121465682983
790,0.5386224985122681
791,-0.9985759258270264
792,0.9867570400238037
793,0.9984170198440552
794,0.9938850998878479
795,-0.9994675517082214
796,-0.9979879856109619
797,-0.9914677143096924
798,-0.9992125034332275
799,-0.9680676460266113
800,-0.9995017051696777
801,-0.9979840517044067
802,-0.9991039633750916
803,-0.9994939565658569
804,-0.9987755417823792
805,0.9982706308364868
806,-0.9967135190963745
807,0.9972944855690002
808,0.997766375541687
809,-0.9916292428970337
810,0.9965105652809143
811,-0.9917131662368774
892,-0.8959391117095947
893,-0.9959565997123718
894,-0.9974895715713501
895,0.9869688153266907
896,-0.9897164702415466
897,0.9919285774230957
898,-0.9967489242553711
899,-0.9968859553337097
900,-0.9977715015411377
901,0.9881766438484192
902,-0.9886793494224548
903,-0.9994505047798157
904,-0.9992252588272095
905,-0.999453604221344
906,-0.9994564652442932
907,0.9958524703979492
908,0.9864209890365601
909,-0.9981386661529541
910,0.9761427640914917
911,-0.995776355266571
912,0.987708330154419
913,-0.9838886260986328
914,0.9961477518081665
915,0.9863973259925842
916,0.9847437739372253
917,-0.9924530386924744
918,0.9982105493545532
919,-0.9979116320610046
920,-0.9994706511497498
921,-0.9977466464042664
922,-0.998865008354187
923,0.9978633522987366
924,-0.9879096746444702
925,0.9899634718894958
926,-0.9930649399757385
927,-0.9792419672012329
928,-0.9968763589859009
929,-0.9941645264625549
930,0.9988477230072021
931,0.9983750581741333
932,-0.9969735145568848
933,0.9977254271507263
934,0.9981801509857178
935,0.994544267654419
936,0.9962265491485596
937,0.9916372895240784
938,0.9987541437149048
939,0.9979769587516785
940,0.9915120005607605
941,-0.9979323148727417
942,-0.9982125759124756
943,0.9983171224594116
944,-0.9990442395210266
945,0.9964296221733093
946,0.9957733750343323
947,0.9939315319061279
948,-0.9990624785423279
949,-0.9959683418273926
950,-0.9972813129425049
951,0.9952720999717712
952,-0.9743998050689697
953,-0.9960327744483948
954,-0.979072630405426
955,-0.997057318687439
956,0.9981284737586975
957,-0.9870222210884094
958,-0.9839709401130676
959,-0.999251663684845
960,0.9983747005462646
961,-0.9889784455299377
962,0.9943927526473999
963,0.9971718192100525
964,-0.9945361614227295
965,0.9912086725234985
966,0.9986336827278137
967,-0.9993560910224915
968,0.9980497360229492
969,-0.9921841025352478
970,0.9947077035903931
971,0.9976043105125427
972,0.9926857948303223
973,0.9984586238861084
974,-0.9878492951393127
975,-0.9987618923187256
976,0.99802565574646
977,-0.9933532476425171
978,-0.992992639541626
979,0.9988245368003845
980,0.9988116025924683
981,0.9986782670021057
982,0.9987362027168274
983,-0.9889482259750366
984,-0.9994341731071472
985,-0.9981010556221008
986,0.9983524084091187
987,-0.9964753985404968
988,0.9985129237174988
989,-0.9988527297973633
990,0.9956421852111816
991,0.9908954501152039
992,-0.9977466464042664
993,0.9938574433326721
994,0.9961528182029724
995,0.9987629652023315
996,-0.9909006357192993
997,0.9974978566169739
998,0.9986403584480286
999,0.9887635707855225
1000,0.9948129653930664
1001,-0.9994213581085205
1002,-0.9937993884086609
1003,-0.9970160722732544
1004,-0.9925000071525574
1005,-0.9909731149673462
1006,0.9902723431587219
1007,0.9987517595291138
1008,-0.9994520545005798
1009,0.9928505420684814
1010,-0.9884668588638306
1011,0.9979524612426758
1012,-0.9967319965362549
1013,-0.9970756769180298
1014,-0.9929051995277405
1015,-0.9774327278137207
1016,-0.991370677947998
1017,-0.9911676645278931
1018,-0.9994922876358032
1019,-0.9973516464233398
1020,0.9911630153656006
1021,0.6702466607093811
1022,0.9960971474647522
1023,-0.9784464836120605
1024,-0.9956680536270142
1025,-0.9992491602897644
1026,0.9964596629142761
1027,0.9985982775688171
1028,0.9983141422271729
1029,0.9987727999687195
1030,0.9986613988876343
1031,0.9961978793144226
1032,0.9985979199409485
1033,-0.9994851350784302
1034,-0.9888706803321838
1035,-0.9994702935218811
1036,-0.992203950881958
1037,0.9985929131507874
1038,0.9973925352096558
1039,-0.9665705561637878
1040,-0.992743968963623
1041,0.9978561997413635
1042,0.9988766312599182
1043,-0.7507354021072388
1044,0.99888676404953
1045,-0.9994134902954102
1046,-0.9994762539863586
1047,0.9960760474205017
1048,0.99409419298172
1049,0.9988734126091003
1050,0.9982550740242004
1051,0.9869916439056396
1052,-0.986940324306488
1053,0.9981922507286072
1054,-0.9963365793228149
1055,-0.9993143081665039
1056,-0.98893141746521
1057,-0.9988616704940796
1058,-0.978674054145813
1059,-0.9994569420814514
1060,-0.9970773458480835
1061,-0.9994404911994934
1062,0.9895596504211426
1063,-0.986581563949585
1064,-0.995776355266571
1065,0.9871517419815063
1066,0.9980897307395935
1067,-0.9936233162879944
1068,-0.9994348883628845
1069,0.9867492318153381
1070,-0.9987471103668213
1071,-0.9176731109619141
1072,-0.9843730926513672
1073,-0.9907528162002563
1074,0.9905778169631958
1075,-0.9994866847991943
1076,-0.9891400337219238
1077,-0.9878492951393127
1078,0.9942469596862793
1079,0.9977633953094482
1080,0.9974040389060974
1081,0.9988607168197632
1082,0.9950386881828308
1083,0.9983392953872681
1084,-0.997329592704773
1085,0.9988476037979126
1086,-0.9949530363082886
1087,0.9945461750030518
1088,-0.9989134073257446
1089,0.9962325692176819
1090,-0.9885772466659546
1091,0.9968738555908203
1092,-0.9992257356643677
1093,0.9935134053230286
1094,0.9846640229225159
1095,0.9935134053230286
1096,-0.9903472661972046
1097,-0.997077226638794
1098,0.998724639415741
1099,-0.9993817806243896
1100,-0.9983305335044861
1101,-0.9959539175033569
1102,0.994106650352478
1103,0.9856357574462891
1104,0.9949473142623901
1105,0.99132239818573
1106,0.9987247586250305
1107,0.9889532327651978
1108,0.9987890124320984
1109,-0.9965072274208069
1110,-0.9990031123161316
1111,-0.9878492951393127
1112,0.9986293315887451
1113,0.998556911945343
1114,-0.9944196343421936
1115,-0.9994113445281982
1116,0.9976876974105835
1117,-0.9911862015724182
1118,-0.995624840259552
1119,-0.9970410466194153
1120,0.9985412359237671
1121,-0.9975593090057373
1122,-0.9994910955429077
1123,-0.998588502407074
1124,0.9970738887786865
1125,-0.9879513382911682
1126,-0.9831415414810181
1127,-0.999256432056427
1128,-0.9994762539863586
1129,-0.9994962215423584
1130,-0.9994745850563049
1131,-0.9994840621948242
1132,-0.9831415414810181
1133,-0.9957177042961121
1134,-0.9886472821235657
1201,0.9963591694831848
1202,0.9963591694831848
1203,-0.990225613117218
1204,-0.9941955208778381
1205,0.9979524612426758
1206,-0.9967319965362549
1207,-0.9970756769180298
1208,-0.9929051995277405
1209,-0.9774327278137207
1210,-0.991370677947998
1211,-0.9911676645278931
1212,-0.9994814991950989
1213,-0.9973516464233398
1214,-0.9939613342285156
1215,-0.9833022952079773
1216,-0.9880289435386658
1217,-0.9862950444221497
1218,-0.9985566735267639
1219,-0.9917587637901306
1220,-0.9977466464042664
1221,-0.9992384910583496
1222,0.9987867474555969
1252,0.9962809681892395
1253,0.9985368251800537
1254,0.9945465326309204
1255,0.9988471269607544
1256,0.9985302686691284
1257,0.9977452158927917
1258,-0.9989432692527771
1259,-0.9980108141899109
1260,0.9902998208999634
1261,0.9977173805236816
1262,0.9984386563301086
1263,0.9926283359527588
1264,-0.9906572103500366
1265,0.9962511658668518
1266,0.9862114191055298
1267,0.9865706562995911
1268,0.9970133304595947
1269,-0.999294638633728
1270,-0.9952665567398071
1271,0.9943881630897522
1272,-0.9793565273284912
1273,-0.9984525442123413
1274,-0.9993255138397217
1275,-0.990481972694397
1276,-0.6690669059753418
1277,-0.994971752166748
1278,-0.9347968697547913
1279,-0.9934588074684143
1280,0.9950957298278809
1281,-0.9994394183158875
1282,0.9925825595855713
1283,0.8657374382019043
1284,0.9961727261543274
1285,0.9956216216087341
1286,-0.9931839108467102
1287,-0.9993643164634705
1288,-0.9982814788818359
1289,-0.9973049163818359
1290,0.9983718991279602
1291,0.9962894916534424
1292,-0.9994692206382751
1293,-0.9897950291633606
1294,-0.9975040555000305
1295,-0.9888123273849487
1296,0.9939143061637878
1297,0.9985021352767944
1298,-0.9878492951393127
1299,-0.9866821765899658
1300,0.995026171207428
1301,-0.9994376301765442
1302,0.993496298789978
1303,-0.9815638065338135
1304,0.9961028099060059
1305,0.9938257932662964
1306,-0.9984960556030273
1307,-0.9978657364845276
1308,-0.9931596517562866
1309,-0.9965111613273621
1310,-0.9994685053825378
1311,-0.9992204904556274
1312,0.9863224029541016
1313,-0.9828429818153381
1314,0.9655040502548218
1315,0.9985390901565552
1316,-0.9994175434112549
1317,0.9981922507286072
1318,-0.9969075322151184
1319,0.9956791996955872
1320,0.9878652691841125
1321,0.9962950348854065
1322,0.9948753714561462
1323,-0.9983184337615967
1324,0.9813669323921204
1325,-0.999245285987854
1326,-0.977004885673523
1327,0.9954547882080078
1328,0.9982553124427795
1329,-0.9955019354820251
1330,0.9894366264343262
1331,-0.986981213092804
1332,0.9810054302215576
1333,-0.9913262724876404
1334,-0.9774852395057678
1335,-0.9983184337615967
1336,-0.9929250478744507
1337,0.9914935827255249
1338,-0.9962771534919739
1339,0.9949665665626526
1340,-0.9966166615486145
1341,-0.9993783235549927
1342,0.9948762059211731
1343,0.9983339905738831
1344,0.9954367280006409
1345,-0.9955471754074097
1346,0.9896067976951599
1347,-0.9985684156417847
1348,0.9960315823554993
1349,-0.9642159938812256
1350,-0.9966879487037659
1351,0.9908115863800049
1352,0.9744297862052917
1353,-0.9986448884010315
1354,0.996246874332428
1355,-0.9982263445854187
1356,-0.9977466464042664
1357,0.9979103207588196
1358,0.9978502988815308
1359,-0.9993841648101807
1360,-0.9994933605194092
1361,0.9987859129905701
1362,0.9903503060340881
1363,-0.9994671940803528
1364,-0.9901710152626038
1365,0.9957444071769714
1366,0.9917932152748108
1367,-0.9994148015975952
1368,0.9965040683746338
1369,-0.995776355266571
1370,0.9986674785614014
1371,0.9964995384216309
1372,0.9985811710357666
1373,0.9981607794761658
1374,-0.9958081245422363
1375,0.9988425970077515
1376,0.9986836314201355
1377,0.9978678226470947
1378,0.987546980381012
1379,-0.9969075322151184
1380,-0.957976222038269
1381,-0.9964351654052734
1382,0.9898954629898071
1383,-0.993370771408081
1384,-0.9920061230659485
1385,-0.9984096884727478
1386,0.998324453830719
1387,0.9923875331878662
1388,-0.9864392280578613
1389,-0.98908931016922
1390,-0.9994732737541199
1391,0.9975451827049255
1392,0.9937058091163635
1393,0.998066246509552
1394,-0.9910137057304382
1395,-0.9910137057304382
1396,0.9987865090370178
1397,-0.9862744212150574
1398,0.9983718991279602
1399,-0.991384744644165
1400,-0.9994238615036011
1401,-0.9969075322151184
1402,0.9875909090042114
1403,0.9988555908203125
1404,-0.9985331296920776
1405,-0.9983018636703491
1406,0.8161143660545349
1407,-0.9974653720855713
1408,-0.9878503680229187
1409,-0.9757771492004395
1410,0.9965164661407471
1411,0.9976539015769958
1412,0.994751513004303
1413,0.9898176789283752
1414,0.9981807470321655
1415,-0.9950909614562988
1416,-0.9871954917907715
1417,0.9784460067749023
1418,-0.9945723414421082
1419,-0.9922615885734558
1420,0.9868516325950623
1421,-0.9835892915725708
1422,0.9943037033081055
1423,0.9957664012908936
1424,0.9971304535865784
1425,-0.9994982481002808
1426,-0.9921287298202515
1427,0.9941456317901611
1428,-0.9976650476455688
1429,-0.9967095851898193
1430,-0.9978671073913574
1431,-0.9950723052024841
1432,0.9982553124427795
1433,-0.9993933439254761
1434,0.9986642599105835
1435,-0.9911620616912842
1436,-0.9900239109992981
1437,0.9966173768043518
1438,0.9933660626411438
1439,0.9982553124427795
1440,0.9875466227531433
1441,0.9976611137390137
1442,0.9975124597549438
1443,-0.993655800819397
1444,-0.9973301887512207
1445,-0.9992642998695374
1446,-0.9927720427513123
1447,-0.9988343119621277
1448,-0.9980633854866028
1449,-0.9994896650314331
1450,0.9947322607040405
1451,-0.9989398121833801
1452,-0.9982158541679382
1453,0.9911293983459473
1454,-0.9988242983818054
1455,-0.9985942244529724
1456,0.998001754283905
1457,-0.9986135959625244
1458,0.9985407590866089
1459,-0.9994706511497498
1460,0.9969057440757751
1461,0.9885677099227905
1462,-0.9964442849159241
1463,-0.9994564652442932
1464,-0.9994688630104065
1465,-0.9894657135009766
1466,-0.8846402168273926
1467,0.9950457811355591
1468,0.9960194230079651
1469,0.9950123429298401
1470,0.9980307221412659
1471,-0.9833022952079773
1472,-0.9994668364524841
1473,0.9976664781570435
1474,0.9963591694831848
1475,0.9981009364128113
1476,0.9969958066940308
1477,-0.989941418170929
1478,0.9980999827384949
1479,0.9868475794792175
1480,0.9981123208999634
1481,0.9984152317047119
1506,0.9882891178131104
1551,0.9986063838005066
1552,0.9985321760177612
